,fSalesPrimaryKey,ProductID,SalesRepID,Location,Date,Units,PercentOfStandardCost,RevenueDiscount
0,12249,3,5,Germany;Berlin,2015-01-02,144,0.966,0.55
383,12632,7,1,Czech republic;Prague,2015-01-13,25,0.968,0.01
384,12633,10,7,Germany;Frankfurt,2015-01-13,21,0.968,0.01
385,12634,9,4,Germany;Frankfurt,2015-01-13,19,0.968,0.01
386,12635,10,7,Germany;Frankfurt,2015-01-13,13,0.968,0.01
387,12636,10,5,Germany;Berlin,2015-01-13,12,0.968,0.01
388,12637,1,5,Germany;Berlin,2015-01-13,12,0.968,0.01
389,12638,3,7,Germany;Frankfurt,2015-01-13,6,0.968,0.0
390,12639,3,5,Germany;Berlin,2015-01-13,1,0.968,0.0
391,12640,4,4,Germany;Frankfurt,2015-01-14,149,0.971,0.55
392,12641,4,7,Germany;Frankfurt,2015-01-14,142,0.971,0.55
393,12642,1,1,Czech republic;Prague,2015-01-14,138,0.971,0.55
394,12643,10,5,Germany;Berlin,2015-01-14,138,0.971,0.55
395,12644,4,7,Germany;Frankfurt,2015-01-14,129,0.971,0.55
396,12645,7,7,Germany;Frankfurt,2015-01-14,125,0.971,0.55
397,12646,5,7,Germany;Frankfurt,2015-01-14,121,0.971,0.55
398,12647,10,5,Germany;Berlin,2015-01-14,108,0.971,0.55
399,12648,11,4,Germany;Frankfurt,2015-01-14,99,0.971,0.4
400,12649,1,7,Germany;Frankfurt,2015-01-14,99,0.971,0.4
401,12650,3,7,Germany;Frankfurt,2015-01-14,95,0.971,0.4
402,12651,3,2,Denmark;Copenhagen,2015-01-14,92,0.971,0.4
403,12652,6,3,Czech republic;Brno,2015-01-14,90,0.971,0.4
404,12653,9,7,Germany;Frankfurt,2015-01-14,87,0.971,0.4
405,12654,11,5,Germany;Berlin,2015-01-14,84,0.971,0.4
406,12655,8,7,Germany;Frankfurt,2015-01-14,82,0.971,0.4
407,12656,3,7,Germany;Frankfurt,2015-01-14,74,0.971,0.15
408,12657,3,7,Germany;Frankfurt,2015-01-14,63,0.971,0.15
409,12658,6,6,Germany;Dresden,2015-01-14,63,0.971,0.15
410,12659,2,5,Germany;Berlin,2015-01-14,56,0.971,0.15
411,12660,4,6,Germany;Dresden,2015-01-14,47,0.971,0.15
412,12661,7,5,Germany;Berlin,2015-01-14,45,0.971,0.15
413,12662,5,1,Czech republic;Prague,2015-01-14,44,0.971,0.15
414,12663,6,2,Denmark;Copenhagen,2015-01-14,42,0.971,0.15
415,12664,4,5,Germany;Berlin,2015-01-14,37,0.971,0.15
416,12665,9,5,Germany;Berlin,2015-01-14,33,0.971,0.15
417,12666,3,3,Czech republic;Brno,2015-01-14,30,0.971,0.15
418,12667,1,5,Germany;Berlin,2015-01-14,27,0.971,0.15
419,12668,10,5,Germany;Berlin,2015-01-14,25,0.971,0.01
420,12669,4,7,Germany;Frankfurt,2015-01-14,22,0.971,0.01
421,12670,2,2,Denmark;Copenhagen,2015-01-14,21,0.971,0.01
422,12671,4,5,Germany;Berlin,2015-01-14,20,0.971,0.01
423,12672,10,1,Czech republic;Prague,2015-01-14,20,0.971,0.01
424,12673,4,5,Germany;Berlin,2015-01-14,19,0.971,0.01
425,12674,4,1,Czech republic;Prague,2015-01-14,16,0.971,0.01
426,12675,11,1,Czech republic;Prague,2015-01-14,14,0.971,0.01
427,12676,8,5,Germany;Berlin,2015-01-14,10,0.971,0.0
428,12677,5,7,Germany;Frankfurt,2015-01-14,8,0.971,0.0
429,12678,10,5,Germany;Berlin,2015-01-14,4,0.971,0.0
430,12679,6,5,Germany;Berlin,2015-01-14,4,0.971,0.0
431,12680,2,7,Germany;Frankfurt,2015-01-15,148,0.961,0.55
432,12681,5,2,Denmark;Copenhagen,2015-01-15,144,0.961,0.55
433,12682,11,5,Germany;Berlin,2015-01-15,144,0.961,0.55
434,12683,9,5,Germany;Berlin,2015-01-15,144,0.961,0.55
435,12684,7,5,Germany;Berlin,2015-01-15,141,0.961,0.55
436,12685,9,5,Germany;Berlin,2015-01-15,136,0.961,0.55
437,12686,9,7,Germany;Frankfurt,2015-01-15,134,0.961,0.55
438,12687,7,1,Czech republic;Prague,2015-01-15,129,0.961,0.55
439,12688,8,7,Germany;Frankfurt,2015-01-15,128,0.961,0.55
440,12689,2,5,Germany;Berlin,2015-01-15,125,0.961,0.55
441,12690,7,7,Germany;Frankfurt,2015-01-15,124,0.961,0.55
442,12691,10,7,Germany;Frankfurt,2015-01-15,123,0.961,0.55
443,12692,3,7,Germany;Frankfurt,2015-01-15,122,0.961,0.55
444,12693,2,7,Germany;Frankfurt,2015-01-15,121,0.961,0.55
445,12694,5,3,Czech republic;Brno,2015-01-15,117,0.961,0.55
446,12695,6,3,Czech republic;Brno,2015-01-15,112,0.961,0.55
447,12696,3,5,Germany;Berlin,2015-01-15,112,0.961,0.55
448,12697,4,6,Germany;Dresden,2015-01-15,109,0.961,0.55
449,12698,7,7,Germany;Frankfurt,2015-01-15,108,0.961,0.55
450,12699,11,2,Denmark;Copenhagen,2015-01-15,105,0.961,0.55
451,12700,10,7,Germany;Frankfurt,2015-01-15,104,0.961,0.55
452,12701,8,5,Germany;Berlin,2015-01-15,96,0.961,0.4
453,12702,7,7,Germany;Frankfurt,2015-01-15,93,0.961,0.4
454,12703,4,5,Germany;Berlin,2015-01-15,91,0.961,0.4
455,12704,10,5,Germany;Berlin,2015-01-15,76,0.961,0.4
456,12705,4,2,Denmark;Copenhagen,2015-01-15,75,0.961,0.15
457,12706,10,7,Germany;Frankfurt,2015-01-15,75,0.961,0.15
458,12707,6,4,Germany;Frankfurt,2015-01-15,70,0.961,0.15
459,12708,9,3,Czech republic;Ostrava,2015-01-15,67,0.961,0.15
460,12709,9,5,Germany;Berlin,2015-01-15,66,0.961,0.15
461,12710,9,5,Germany;Berlin,2015-01-15,65,0.961,0.15
462,12711,4,4,Germany;Frankfurt,2015-01-15,62,0.961,0.15
463,12712,9,7,Germany;Frankfurt,2015-01-15,54,0.961,0.15
464,12713,7,5,Germany;Berlin,2015-01-15,47,0.961,0.15
465,12714,9,7,Germany;Frankfurt,2015-01-15,45,0.961,0.15
466,12715,5,5,Germany;Berlin,2015-01-15,37,0.961,0.15
467,12716,5,5,Germany;Berlin,2015-01-15,36,0.961,0.15
468,12717,1,5,Germany;Berlin,2015-01-15,34,0.961,0.15
469,12718,9,5,Germany;Berlin,2015-01-15,30,0.961,0.15
470,12719,3,6,Germany;Dresden,2015-01-15,29,0.961,0.15
471,12720,2,4,Germany;Frankfurt,2015-01-15,26,0.961,0.15
472,12721,9,7,Germany;Frankfurt,2015-01-15,21,0.961,0.01
473,12722,3,2,Denmark;Copenhagen,2015-01-15,19,0.961,0.01
474,12723,4,7,Germany;Frankfurt,2015-01-15,19,0.961,0.01
475,12724,9,6,Germany;Dresden,2015-01-15,16,0.961,0.01
476,12725,2,3,Czech republic;Brno,2015-01-15,13,0.961,0.01
477,12726,10,2,Denmark;Copenhagen,2015-01-15,11,0.961,0.01
478,12727,1,1,Czech republic;Prague,2015-01-15,5,0.961,0.0
479,12728,10,5,Germany;Berlin,2015-01-15,4,0.961,0.0
480,12729,1,1,Czech republic;Prague,2015-01-15,3,0.961,0.0
481,12730,4,7,Germany;Frankfurt,2015-01-16,148,0.966,0.55
482,12731,6,7,Germany;Frankfurt,2015-01-16,145,0.966,0.55
483,12732,3,7,Germany;Frankfurt,2015-01-16,143,0.966,0.55
484,12733,3,7,Germany;Frankfurt,2015-01-16,141,0.966,0.55
485,12734,6,1,Czech republic;Prague,2015-01-16,138,0.966,0.55
486,12735,3,5,Germany;Berlin,2015-01-16,135,0.966,0.55
487,12736,6,7,Germany;Frankfurt,2015-01-16,131,0.966,0.55
488,12737,9,7,Germany;Frankfurt,2015-01-16,131,0.966,0.55
489,12738,5,7,Germany;Frankfurt,2015-01-16,130,0.966,0.55
490,12739,4,1,Czech republic;Prague,2015-01-16,129,0.966,0.55
491,12740,10,2,Denmark;Copenhagen,2015-01-16,128,0.966,0.55
492,12741,11,1,Czech republic;Prague,2015-01-16,128,0.966,0.55
493,12742,1,4,Germany;Frankfurt,2015-01-16,124,0.966,0.55
494,12743,6,1,Czech republic;Prague,2015-01-16,119,0.966,0.55
495,12744,4,5,Germany;Berlin,2015-01-16,111,0.966,0.55
496,12745,9,5,Germany;Berlin,2015-01-16,109,0.966,0.55
497,12746,9,7,Germany;Frankfurt,2015-01-16,105,0.966,0.55
498,12747,11,3,Czech republic;Ostrava,2015-01-16,104,0.966,0.55
499,12748,11,7,Germany;Frankfurt,2015-01-16,103,0.966,0.55
500,12749,11,4,Germany;Frankfurt,2015-01-16,101,0.966,0.55
501,12750,2,5,Germany;Berlin,2015-01-16,98,0.966,0.4
502,12751,2,6,Germany;Dresden,2015-01-16,94,0.966,0.4
503,12752,5,7,Germany;Frankfurt,2015-01-16,94,0.966,0.4
504,12753,1,5,Germany;Berlin,2015-01-16,91,0.966,0.4
505,12754,4,5,Germany;Berlin,2015-01-16,91,0.966,0.4
506,12755,9,5,Germany;Berlin,2015-01-16,90,0.966,0.4
507,12756,8,6,Germany;Dresden,2015-01-16,87,0.966,0.4
508,12757,4,5,Germany;Berlin,2015-01-16,85,0.966,0.4
509,12758,3,5,Germany;Berlin,2015-01-16,79,0.966,0.4
510,12759,7,7,Germany;Frankfurt,2015-01-16,77,0.966,0.4
511,12760,5,5,Germany;Berlin,2015-01-16,73,0.966,0.15
512,12761,9,5,Germany;Berlin,2015-01-16,70,0.966,0.15
513,12762,10,6,Germany;Dresden,2015-01-16,69,0.966,0.15
514,12763,8,4,Germany;Frankfurt,2015-01-16,58,0.966,0.15
515,12764,4,5,Germany;Berlin,2015-01-16,56,0.966,0.15
516,12765,9,7,Germany;Frankfurt,2015-01-16,56,0.966,0.15
517,12766,11,5,Germany;Berlin,2015-01-16,54,0.966,0.15
518,12767,7,4,Germany;Frankfurt,2015-01-16,47,0.966,0.15
519,12768,1,3,Czech republic;Brno,2015-01-16,46,0.966,0.15
520,12769,10,1,Czech republic;Prague,2015-01-16,45,0.966,0.15
521,12770,7,5,Germany;Berlin,2015-01-16,43,0.966,0.15
522,12771,9,3,Czech republic;Ostrava,2015-01-16,39,0.966,0.15
523,12772,11,5,Germany;Berlin,2015-01-16,33,0.966,0.15
524,12773,3,3,Czech republic;Brno,2015-01-16,30,0.966,0.15
525,12774,2,2,Denmark;Copenhagen,2015-01-16,29,0.966,0.15
526,12775,9,7,Germany;Frankfurt,2015-01-16,28,0.966,0.15
527,12776,3,5,Germany;Berlin,2015-01-16,20,0.966,0.01
528,12777,1,5,Germany;Berlin,2015-01-16,18,0.966,0.01
529,12778,7,3,Czech republic;Ostrava,2015-01-16,16,0.966,0.01
530,12779,10,6,Germany;Dresden,2015-01-16,15,0.966,0.01
531,12780,10,4,Germany;Frankfurt,2015-01-16,11,0.966,0.01
532,12781,8,7,Germany;Frankfurt,2015-01-16,3,0.966,0.0
533,12782,1,1,Czech republic;Prague,2015-01-16,1,0.966,0.0
534,12783,6,6,Germany;Dresden,2015-01-19,150,0.962,0.55
535,12784,6,5,Germany;Berlin,2015-01-19,147,0.962,0.55
536,12785,4,5,Germany;Berlin,2015-01-19,145,0.962,0.55
537,12786,4,6,Germany;Dresden,2015-01-19,142,0.962,0.55
538,12787,6,5,Germany;Berlin,2015-01-19,138,0.962,0.55
539,12788,11,7,Germany;Frankfurt,2015-01-19,135,0.962,0.55
540,12789,11,5,Germany;Berlin,2015-01-19,127,0.962,0.55
541,12790,9,4,Germany;Frankfurt,2015-01-19,121,0.962,0.55
542,12791,4,6,Germany;Dresden,2015-01-19,121,0.962,0.55
543,12792,2,7,Germany;Frankfurt,2015-01-19,118,0.962,0.55
544,12793,10,7,Germany;Frankfurt,2015-01-19,117,0.962,0.55
545,12794,6,7,Germany;Frankfurt,2015-01-19,116,0.962,0.55
546,12795,7,5,Germany;Berlin,2015-01-19,114,0.962,0.55
547,12796,11,5,Germany;Berlin,2015-01-19,106,0.962,0.55
548,12797,6,7,Germany;Frankfurt,2015-01-19,104,0.962,0.55
549,12798,1,6,Germany;Dresden,2015-01-19,100,0.962,0.55
550,12799,10,7,Germany;Frankfurt,2015-01-19,99,0.962,0.4
551,12800,9,3,Czech republic;Ostrava,2015-01-19,97,0.962,0.4
552,12801,1,5,Germany;Berlin,2015-01-19,96,0.962,0.4
553,12802,5,3,Czech republic;Brno,2015-01-19,95,0.962,0.4
554,12803,6,5,Germany;Berlin,2015-01-19,93,0.962,0.4
555,12804,2,6,Germany;Dresden,2015-01-19,91,0.962,0.4
556,12805,11,3,Czech republic;Ostrava,2015-01-19,91,0.962,0.4
557,12806,8,2,Denmark;Copenhagen,2015-01-19,88,0.962,0.4
558,12807,11,2,Denmark;Copenhagen,2015-01-19,88,0.962,0.4
559,12808,3,5,Germany;Berlin,2015-01-19,81,0.962,0.4
560,12809,6,5,Germany;Berlin,2015-01-19,78,0.962,0.4
561,12810,7,3,Czech republic;Ostrava,2015-01-19,77,0.962,0.4
562,12811,2,1,Czech republic;Prague,2015-01-19,77,0.962,0.4
563,12812,11,3,Czech republic;Ostrava,2015-01-19,65,0.962,0.15
564,12813,6,5,Germany;Berlin,2015-01-19,64,0.962,0.15
565,12814,2,6,Germany;Dresden,2015-01-19,50,0.962,0.15
566,12815,6,7,Germany;Frankfurt,2015-01-19,36,0.962,0.15
567,12816,9,5,Germany;Berlin,2015-01-19,26,0.962,0.15
568,12817,11,5,Germany;Berlin,2015-01-19,23,0.962,0.01
569,12818,10,7,Germany;Frankfurt,2015-01-19,21,0.962,0.01
570,12819,9,7,Germany;Frankfurt,2015-01-19,20,0.962,0.01
571,12820,8,7,Germany;Frankfurt,2015-01-19,15,0.962,0.01
572,12821,6,7,Germany;Frankfurt,2015-01-19,9,0.962,0.0
573,12822,6,4,Germany;Frankfurt,2015-01-19,4,0.962,0.0
574,12823,4,5,Germany;Berlin,2015-01-19,4,0.962,0.0
575,12824,7,7,Germany;Frankfurt,2015-01-20,146,0.966,0.55
576,12825,5,5,Germany;Berlin,2015-01-20,144,0.966,0.55
577,12826,11,2,Denmark;Copenhagen,2015-01-20,144,0.966,0.55
578,12827,5,5,Germany;Berlin,2015-01-20,143,0.966,0.55
579,12828,3,2,Denmark;Copenhagen,2015-01-20,143,0.966,0.55
580,12829,3,7,Germany;Frankfurt,2015-01-20,136,0.966,0.55
581,12830,2,7,Germany;Frankfurt,2015-01-20,135,0.966,0.55
582,12831,10,7,Germany;Frankfurt,2015-01-20,127,0.966,0.55
583,12832,8,7,Germany;Frankfurt,2015-01-20,126,0.966,0.55
584,12833,6,1,Czech republic;Prague,2015-01-20,125,0.966,0.55
585,12834,2,1,Czech republic;Prague,2015-01-20,123,0.966,0.55
586,12835,8,3,Czech republic;Ostrava,2015-01-20,121,0.966,0.55
587,12836,7,2,Denmark;Copenhagen,2015-01-20,120,0.966,0.55
588,12837,9,7,Germany;Frankfurt,2015-01-20,110,0.966,0.55
589,12838,7,5,Germany;Berlin,2015-01-20,109,0.966,0.55
590,12839,9,6,Germany;Dresden,2015-01-20,108,0.966,0.55
591,12840,6,6,Germany;Dresden,2015-01-20,107,0.966,0.55
592,12841,2,6,Germany;Dresden,2015-01-20,104,0.966,0.55
593,12842,9,5,Germany;Berlin,2015-01-20,85,0.966,0.4
594,12843,11,4,Germany;Frankfurt,2015-01-20,79,0.966,0.4
595,12844,11,6,Germany;Dresden,2015-01-20,77,0.966,0.4
596,12845,1,5,Germany;Berlin,2015-01-20,73,0.966,0.15
597,12846,2,5,Germany;Berlin,2015-01-20,69,0.966,0.15
598,12847,11,7,Germany;Frankfurt,2015-01-20,67,0.966,0.15
599,12848,11,4,Germany;Frankfurt,2015-01-20,65,0.966,0.15
600,12849,7,5,Germany;Berlin,2015-01-20,65,0.966,0.15
601,12850,6,7,Germany;Frankfurt,2015-01-20,64,0.966,0.15
602,12851,2,1,Czech republic;Prague,2015-01-20,59,0.966,0.15
603,12852,6,6,Germany;Dresden,2015-01-20,54,0.966,0.15
604,12853,7,5,Germany;Berlin,2015-01-20,54,0.966,0.15
605,12854,9,5,Germany;Berlin,2015-01-20,52,0.966,0.15
606,12855,6,5,Germany;Berlin,2015-01-20,49,0.966,0.15
607,12856,5,5,Germany;Berlin,2015-01-20,46,0.966,0.15
608,12857,7,7,Germany;Frankfurt,2015-01-20,38,0.966,0.15
609,12858,8,5,Germany;Berlin,2015-01-20,38,0.966,0.15
610,12859,11,7,Germany;Frankfurt,2015-01-20,28,0.966,0.15
611,12860,9,6,Germany;Dresden,2015-01-20,26,0.966,0.15
612,12861,2,5,Germany;Berlin,2015-01-20,26,0.966,0.15
613,12862,8,5,Germany;Berlin,2015-01-20,24,0.966,0.01
614,12863,4,1,Czech republic;Prague,2015-01-20,20,0.966,0.01
615,12864,6,7,Germany;Frankfurt,2015-01-20,18,0.966,0.01
616,12865,10,7,Germany;Frankfurt,2015-01-20,18,0.966,0.01
617,12866,2,7,Germany;Frankfurt,2015-01-20,16,0.966,0.01
618,12867,6,3,Czech republic;Brno,2015-01-21,147,0.964,0.55
619,12868,7,7,Germany;Frankfurt,2015-01-21,141,0.964,0.55
620,12869,11,7,Germany;Frankfurt,2015-01-21,140,0.964,0.55
621,12870,6,5,Germany;Berlin,2015-01-21,139,0.964,0.55
622,12871,6,4,Germany;Frankfurt,2015-01-21,137,0.964,0.55
623,12872,3,5,Germany;Berlin,2015-01-21,137,0.964,0.55
624,12873,2,2,Denmark;Copenhagen,2015-01-21,135,0.964,0.55
625,12874,6,3,Czech republic;Brno,2015-01-21,133,0.964,0.55
626,12875,11,2,Denmark;Copenhagen,2015-01-21,132,0.964,0.55
627,12876,3,7,Germany;Frankfurt,2015-01-21,132,0.964,0.55
628,12877,8,3,Czech republic;Ostrava,2015-01-21,126,0.964,0.55
629,12878,5,5,Germany;Berlin,2015-01-21,124,0.964,0.55
630,12879,6,7,Germany;Frankfurt,2015-01-21,123,0.964,0.55
631,12880,6,2,Denmark;Copenhagen,2015-01-21,122,0.964,0.55
632,12881,2,3,Czech republic;Brno,2015-01-21,113,0.964,0.55
633,12882,1,5,Germany;Berlin,2015-01-21,111,0.964,0.55
634,12883,2,5,Germany;Berlin,2015-01-21,107,0.964,0.55
635,12884,3,5,Germany;Berlin,2015-01-21,105,0.964,0.55
636,12885,2,7,Germany;Frankfurt,2015-01-21,94,0.964,0.4
637,12886,2,7,Germany;Frankfurt,2015-01-21,80,0.964,0.4
638,12887,11,1,Czech republic;Prague,2015-01-21,70,0.964,0.15
639,12888,2,7,Germany;Frankfurt,2015-01-21,68,0.964,0.15
640,12889,3,1,Czech republic;Prague,2015-01-21,65,0.964,0.15
641,12890,2,7,Germany;Frankfurt,2015-01-21,65,0.964,0.15
642,12891,6,5,Germany;Berlin,2015-01-21,61,0.964,0.15
643,12892,5,7,Germany;Frankfurt,2015-01-21,60,0.964,0.15
644,12893,7,2,Denmark;Copenhagen,2015-01-21,59,0.964,0.15
645,12894,10,4,Germany;Frankfurt,2015-01-21,58,0.964,0.15
646,12895,2,3,Czech republic;Brno,2015-01-21,41,0.964,0.15
647,12896,4,1,Czech republic;Prague,2015-01-21,41,0.964,0.15
648,12897,9,2,Denmark;Copenhagen,2015-01-21,37,0.964,0.15
649,12898,10,2,Denmark;Copenhagen,2015-01-21,34,0.964,0.15
650,12899,1,5,Germany;Berlin,2015-01-21,33,0.964,0.15
651,12900,1,5,Germany;Berlin,2015-01-21,31,0.964,0.15
652,12901,2,7,Germany;Frankfurt,2015-01-21,30,0.964,0.15
653,12902,4,5,Germany;Berlin,2015-01-21,29,0.964,0.15
654,12903,3,3,Czech republic;Brno,2015-01-21,27,0.964,0.15
655,12904,11,7,Germany;Frankfurt,2015-01-21,24,0.964,0.01
656,12905,3,5,Germany;Berlin,2015-01-21,22,0.964,0.01
657,12906,8,1,Czech republic;Prague,2015-01-21,22,0.964,0.01
658,12907,7,4,Germany;Frankfurt,2015-01-21,20,0.964,0.01
659,12908,3,7,Germany;Frankfurt,2015-01-21,19,0.964,0.01
660,12909,6,4,Germany;Frankfurt,2015-01-21,17,0.964,0.01
661,12910,7,3,Czech republic;Ostrava,2015-01-21,13,0.964,0.01
662,12911,4,5,Germany;Berlin,2015-01-21,10,0.964,0.0
663,12912,6,1,Czech republic;Prague,2015-01-21,9,0.964,0.0
664,12913,10,7,Germany;Frankfurt,2015-01-21,2,0.964,0.0
665,12914,2,6,Germany;Dresden,2015-01-21,1,0.964,0.0
666,12915,1,4,Germany;Frankfurt,2015-01-21,1,0.964,0.0
667,12916,6,7,Germany;Frankfurt,2015-01-22,150,0.961,0.55
668,12917,6,3,Czech republic;Brno,2015-01-22,143,0.961,0.55
669,12918,3,5,Germany;Berlin,2015-01-22,138,0.961,0.55
670,12919,10,2,Denmark;Copenhagen,2015-01-22,137,0.961,0.55
671,12920,1,4,Germany;Frankfurt,2015-01-22,130,0.961,0.55
672,12921,2,7,Germany;Frankfurt,2015-01-22,128,0.961,0.55
673,12922,8,3,Czech republic;Ostrava,2015-01-22,126,0.961,0.55
674,12923,7,2,Denmark;Copenhagen,2015-01-22,124,0.961,0.55
675,12924,5,4,Germany;Frankfurt,2015-01-22,123,0.961,0.55
676,12925,3,5,Germany;Berlin,2015-01-22,114,0.961,0.55
677,12926,3,6,Germany;Dresden,2015-01-22,108,0.961,0.55
678,12927,4,5,Germany;Berlin,2015-01-22,107,0.961,0.55
679,12928,8,5,Germany;Berlin,2015-01-22,106,0.961,0.55
680,12929,8,3,Czech republic;Ostrava,2015-01-22,105,0.961,0.55
681,12930,2,5,Germany;Berlin,2015-01-22,104,0.961,0.55
682,12931,10,5,Germany;Berlin,2015-01-22,100,0.961,0.55
683,12932,9,4,Germany;Frankfurt,2015-01-22,100,0.961,0.55
684,12933,2,5,Germany;Berlin,2015-01-22,97,0.961,0.4
685,12934,9,7,Germany;Frankfurt,2015-01-22,97,0.961,0.4
686,12935,7,7,Germany;Frankfurt,2015-01-22,97,0.961,0.4
687,12936,3,5,Germany;Berlin,2015-01-22,95,0.961,0.4
688,12937,1,6,Germany;Dresden,2015-01-22,94,0.961,0.4
689,12938,5,3,Czech republic;Brno,2015-01-22,92,0.961,0.4
690,12939,9,5,Germany;Berlin,2015-01-22,87,0.961,0.4
691,12940,8,5,Germany;Berlin,2015-01-22,86,0.961,0.4
692,12941,7,5,Germany;Berlin,2015-01-22,86,0.961,0.4
693,12942,2,4,Germany;Frankfurt,2015-01-22,83,0.961,0.4
694,12943,1,1,Czech republic;Prague,2015-01-22,82,0.961,0.4
695,12944,8,7,Germany;Frankfurt,2015-01-22,78,0.961,0.4
696,12945,9,4,Germany;Frankfurt,2015-01-22,75,0.961,0.15
697,12946,1,5,Germany;Berlin,2015-01-22,74,0.961,0.15
698,12947,5,5,Germany;Berlin,2015-01-22,72,0.961,0.15
699,12948,11,6,Germany;Dresden,2015-01-22,69,0.961,0.15
700,12949,5,5,Germany;Berlin,2015-01-22,69,0.961,0.15
701,12950,6,7,Germany;Frankfurt,2015-01-22,68,0.961,0.15
702,12951,11,4,Germany;Frankfurt,2015-01-22,63,0.961,0.15
703,12952,9,2,Denmark;Copenhagen,2015-01-22,63,0.961,0.15
704,12953,2,7,Germany;Frankfurt,2015-01-22,61,0.961,0.15
705,12954,4,2,Denmark;Copenhagen,2015-01-22,60,0.961,0.15
706,12955,8,1,Czech republic;Prague,2015-01-22,58,0.961,0.15
707,12956,1,6,Germany;Dresden,2015-01-22,58,0.961,0.15
708,12957,3,7,Germany;Frankfurt,2015-01-22,50,0.961,0.15
709,12958,1,7,Germany;Frankfurt,2015-01-22,42,0.961,0.15
710,12959,10,7,Germany;Frankfurt,2015-01-22,42,0.961,0.15
711,12960,11,5,Germany;Berlin,2015-01-22,34,0.961,0.15
712,12961,9,3,Czech republic;Ostrava,2015-01-22,31,0.961,0.15
713,12962,11,3,Czech republic;Ostrava,2015-01-22,31,0.961,0.15
714,12963,5,6,Germany;Dresden,2015-01-22,24,0.961,0.01
715,12964,10,7,Germany;Frankfurt,2015-01-22,19,0.961,0.01
716,12965,7,4,Germany;Frankfurt,2015-01-22,18,0.961,0.01
717,12966,9,4,Germany;Frankfurt,2015-01-22,17,0.961,0.01
718,12967,4,2,Denmark;Copenhagen,2015-01-22,16,0.961,0.01
719,12968,6,6,Germany;Dresden,2015-01-22,13,0.961,0.01
720,12969,11,7,Germany;Frankfurt,2015-01-22,12,0.961,0.01
721,12970,10,5,Germany;Berlin,2015-01-22,11,0.961,0.01
722,12971,7,7,Germany;Frankfurt,2015-01-22,8,0.961,0.0
723,12972,1,4,Germany;Frankfurt,2015-01-22,4,0.961,0.0
724,12973,6,4,Germany;Frankfurt,2015-01-22,4,0.961,0.0
725,12974,4,4,Germany;Frankfurt,2015-01-22,3,0.961,0.0
726,12975,8,3,Czech republic;Ostrava,2015-01-22,2,0.961,0.0
727,12976,2,7,Germany;Frankfurt,2015-01-22,1,0.961,0.0
728,12977,1,5,Germany;Berlin,2015-01-22,1,0.961,0.0
729,12978,11,7,Germany;Frankfurt,2015-01-23,150,0.95,0.55
730,12979,3,7,Germany;Frankfurt,2015-01-23,146,0.95,0.55
731,12980,11,4,Germany;Frankfurt,2015-01-23,145,0.95,0.55
732,12981,2,1,Czech republic;Prague,2015-01-23,142,0.95,0.55
733,12982,3,5,Germany;Berlin,2015-01-23,137,0.95,0.55
734,12983,1,2,Denmark;Copenhagen,2015-01-23,134,0.95,0.55
735,12984,2,1,Czech republic;Prague,2015-01-23,132,0.95,0.55
736,12985,6,7,Germany;Frankfurt,2015-01-23,132,0.95,0.55
737,12986,9,5,Germany;Berlin,2015-01-23,132,0.95,0.55
738,12987,3,5,Germany;Berlin,2015-01-23,124,0.95,0.55
739,12988,1,6,Germany;Dresden,2015-01-23,121,0.95,0.55
740,12989,7,5,Germany;Berlin,2015-01-23,121,0.95,0.55
741,12990,9,5,Germany;Berlin,2015-01-23,116,0.95,0.55
742,12991,3,5,Germany;Berlin,2015-01-23,116,0.95,0.55
743,12992,3,7,Germany;Frankfurt,2015-01-23,107,0.95,0.55
744,12993,10,5,Germany;Berlin,2015-01-23,107,0.95,0.55
745,12994,4,7,Germany;Frankfurt,2015-01-23,105,0.95,0.55
746,12995,6,7,Germany;Frankfurt,2015-01-23,95,0.95,0.4
747,12996,10,5,Germany;Berlin,2015-01-23,90,0.95,0.4
748,12997,1,4,Germany;Frankfurt,2015-01-23,89,0.95,0.4
749,12998,5,7,Germany;Frankfurt,2015-01-23,84,0.95,0.4
750,12999,1,7,Germany;Frankfurt,2015-01-23,79,0.95,0.4
751,13000,4,1,Czech republic;Prague,2015-01-23,76,0.95,0.4
752,13001,3,6,Germany;Dresden,2015-01-23,71,0.95,0.15
753,13002,6,7,Germany;Frankfurt,2015-01-23,66,0.95,0.15
754,13003,7,7,Germany;Frankfurt,2015-01-23,65,0.95,0.15
755,13004,7,2,Denmark;Copenhagen,2015-01-23,59,0.95,0.15
756,13005,1,4,Germany;Frankfurt,2015-01-23,54,0.95,0.15
757,13006,8,5,Germany;Berlin,2015-01-23,50,0.95,0.15
758,13007,10,5,Germany;Berlin,2015-01-23,46,0.95,0.15
759,13008,2,5,Germany;Berlin,2015-01-23,45,0.95,0.15
760,13009,3,7,Germany;Frankfurt,2015-01-23,41,0.95,0.15
761,13010,10,6,Germany;Dresden,2015-01-23,32,0.95,0.15
762,13011,7,7,Germany;Frankfurt,2015-01-23,30,0.95,0.15
763,13012,6,7,Germany;Frankfurt,2015-01-23,28,0.95,0.15
764,13013,10,5,Germany;Berlin,2015-01-23,25,0.95,0.01
765,13014,4,3,Czech republic;Brno,2015-01-23,17,0.95,0.01
766,13015,10,6,Germany;Dresden,2015-01-23,15,0.95,0.01
